,index,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,weighted_average_vote,total_votes,mean_vote,median_vote,votes_10,votes_9,votes_8,votes_7,votes_6,votes_5,votes_4,votes_3,votes_2,votes_1,allgenders_0age_avg_vote,allgenders_0age_votes,allgenders_18age_avg_vote,allgenders_18age_votes,allgenders_30age_avg_vote,allgenders_30age_votes,allgenders_45age_avg_vote,allgenders_45age_votes,males_allages_avg_vote,males_allages_votes,males_0age_avg_vote,males_0age_votes,males_18age_avg_vote,males_18age_votes,males_30age_avg_vote,males_30age_votes,males_45age_avg_vote,males_45age_votes,females_allages_avg_vote,females_allages_votes,females_0age_avg_vote,females_0age_votes,females_18age_avg_vote,females_18age_votes,females_30age_avg_vote,females_30age_votes,females_45age_avg_vote,females_45age_votes,top1000_voters_rating,top1000_voters_votes,us_voters_rating,us_voters_votes,non_us_voters_rating,non_us_voters_votes
26,920,tt0119217,Good Will Hunting,Good Will Hunting,1997,1998-03-06,"Drama, Romance",126,USA,English,Gus Van Sant,"Matt Damon, Ben Affleck",Be Gentlemen Limited Partnership,"Matt Damon, Ben Affleck, Stellan Skarsgård, John Mighton, Rachel Majorowski, Colleen McCauley, Casey Affleck, Cole Hauser, Matt Mercier, Ralph St. George, Rob Lynds, Dan Washington, Alison Folland, Derrick Bridgeman, Vik Sahay","Will Hunting, a janitor at M.I.T., has a gift for mathematics, but needs help from a psychologist to find direction in his life.",8.3,790071,$ 10000000,$ 138433435,$ 225933435,70.0,807.0,180.0,8.3,790071,8.3,8.0,152694,217475,251163,111692,31992,11323,5046,2671,1927,4088,8.6,584.0,8.4,198510.0,8.2,297293.0,8.0,73152.0,8.3,484228.0,8.6,418.0,8.5,153933.0,8.3,240897.0,8.0,58507.0,8.2,115522.0,8.5,108.0,8.4,41698.0,8.1,52688.0,8.2,13475.0,7.6,849.0,8.4,139427.0,8.2,328145.0
27,921,tt0119223,Great Expectations,Great Expectations,1998,1998-04-24,"Drama, Romance",111,USA,"English, French, Portuguese",Alfonso Cuarón,"Charles Dickens, Mitch Glazer",Art Linson Productions,"Ethan Hawke, Gwyneth Paltrow, Hank Azaria, Chris Cooper, Anne Bancroft, Robert De Niro, Josh Mostel, Kim Dickens, Nell Campbell, Gabriel Mann, Jeremy James Kissner, Raquel Beaudene, Stephen Spinella, Marla Sucharetza, Isabelle Anderson",Modernization of Charles Dickens classic story finds the hapless Finn as a painter in New York City pursuing his unrequited and haughty childhood love.,6.9,48980,$ 25000000,$ 26420672,$ 55494066,55.0,202.0,79.0,6.9,48980,7.0,7.0,5384,4533,9081,13232,9060,4022,1694,854,456,664,5.7,3.0,6.9,4965.0,6.9,26491.0,6.6,7146.0,6.9,27628.0,5.0,1.0,6.8,2620.0,6.9,18575.0,6.6,5663.0,6.9,11711.0,6.0,2.0,6.9,2298.0,6.9,7630.0,6.7,1384.0,6.0,391.0,6.7,9417.0,6.9,25441.0
28,922,tt0119229,Grosse Pointe Blank,Grosse Pointe Blank,1997,1997-08-08,"Action, Comedy, Crime",107,USA,English,George Armitage,"Tom Jankiewicz, Tom Jankiewicz",Hollywood Pictures,"John Cusack, Minnie Driver, Alan Arkin, Dan Aykroyd, Joan Cusack, Hank Azaria, K. Todd Freeman, Jeremy Piven, Mitchell Ryan, Michael Cudlitz, Benny Urquidez, Duffy Taylor, Audrey Kissel, Carlos Jacott, Brian Powell","Martin Blank is a professional assassin. He is sent on a mission to a small Detroit suburb, Grosse Pointe, and, by coincidence, his ten-year high school reunion party is taking place there at the same time.",7.3,83737,$ 15000000,$ 28084357,$ 28084357,76.0,306.0,122.0,7.3,83737,7.5,8.0,10309,11983,22478,21403,10242,4023,1473,776,400,650,8.3,5.0,7.2,6460.0,7.3,38338.0,7.4,18638.0,7.3,54484.0,8.0,3.0,7.2,5282.0,7.3,32392.0,7.4,15373.0,7.3,9998.0,9.5,2.0,7.1,1105.0,7.3,5552.0,7.5,3017.0,6.8,581.0,7.5,27113.0,7.2,32369.0
29,923,tt0119237,Gummo,Gummo,1997,1997-11-24,"Comedy, Drama",89,USA,English,Harmony Korine,Harmony Korine,Fine Line Features,"Jacob Sewell, Nick Sutton, Lara Tosh, Jacob Reynolds, Darby Dougherty, Chloë Sevigny, Carisa Glucksman, Jason Guzak, Casey Guzak, Wendall Carr, James Lawhorn, James Glass, Ellen M. Smith, Charles Matthew Coatney, Harmony Korine","Lonely residents of a tornado-stricken Ohio town wander the deserted landscape trying to fulfill their boring, nihilistic lives.",6.7,29915,$ 1300000,$ 116799,$ 116799,19.0,403.0,52.0,6.7,29915,6.8,7.0,4687,3254,5205,5824,3846,2126,1278,912,834,1949,6.2,24.0,7.1,6899.0,6.6,13526.0,6.3,3149.0,6.7,19227.0,6.3,18.0,7.1,4763.0,6.6,11139.0,6.3,2711.0,6.9,4822.0,5.5,6.0,7.1,2031.0,6.7,2218.0,6.2,379.0,5.5,238.0,6.4,8041.0,6.8,13128.0
30,925,tt0119282,Hercules,Hercules,1997,1997-10-17,"Animation, Adventure, Comedy",93,USA,"English, Spanish, Greek","Ron Clements, John Musker","Ron Clements, John Musker",Walt Disney Pictures,"Tate Donovan, Josh Keaton, Roger Bart, Danny DeVito, James Woods, Susan Egan, Bobcat Goldthwait, Matt Frewer, Rip Torn, Samantha Eggar, Barbara Barrie, Hal Holbrook, Paul Shaffer, Amanda Plummer, Carole Shelley",The son of Zeus and Hera is stripped of his immortality as an infant and must become a true hero in order to reclaim it.,7.3,188586,$ 85000000,$ 99112101,$ 252712101,74.0,193.0,93.0,7.3,188586,7.4,7.0,22974,19952,45147,56118,27251,9928,3682,1610,812,1112,7.2,272.0,7.5,69646.0,7.0,59775.0,6.8,9628.0,7.2,99536.0,7.1,178.0,7.4,43493.0,6.9,42415.0,6.7,7503.0,7.5,46614.0,7.2,71.0,7.8,25013.0,7.3,16661.0,7.1,1972.0,6.8,597.0,7.2,35271.0,7.2,78466.0
31,926,tt0119345,I Know What You Did Last Summer,I Know What You Did Last Summer,1997,1997-12-12,"Horror, Mystery",101,USA,English,Jim Gillespie,"Lois Duncan, Kevin Williamson",Mandalay Entertainment,"Jennifer Love Hewitt, Sarah Michelle Gellar, Ryan Phillippe, Freddie Prinze Jr., Muse Watson, Bridgette Wilson-Sampras, Anne Heche, Johnny Galecki, Stuart Greer, J. Don Ferguson, Deborah Hobart, Mary McMillan, Rasool J'Han, Dan Albright, Lynda Clark",Four young friends bound by a tragic accident are reunited when they find themselves being stalked by a hook-wielding maniac in their small seaside town.,5.7,126192,$ 17000000,$ 72586134,$ 125586134,52.0,427.0,160.0,5.7,126192,5.8,6.0,6469,3259,8868,21591,33939,27075,12557,5850,3306,3278,6.2,43.0,5.8,22558.0,5.6,62847.0,5.7,12409.0,5.7,77991.0,5.8,32.0,5.8,15263.0,5.6,49626.0,5.7,10357.0,5.7,22399.0,6.6,9.0,5.8,7040.0,5.7,12540.0,5.9,1877.0,5.5,685.0,5.8,26136.0,5.6,60108.0
32,928,tt0119396,Jackie Brown,Jackie Brown,1997,1998-04-10,"Crime, Drama, Thriller",154,USA,English,Quentin Tarantino,"Quentin Tarantino, Elmore Leonard",Miramax,"Pam Grier, Samuel L. Jackson, Robert Forster, Bridget Fonda, Michael Keaton, Robert De Niro, Michael Bowen, Chris Tucker, LisaGay Hamilton, Tommy 'Tiny' Lister, Hattie Winston, Sid Haig, Aimee Graham, Ellis Williams, Tangie Ambrose",A middle-aged woman finds herself in the middle of a huge conflict that will either make her a profit or cost her life.,7.5,294124,$ 12000000,$ 39673162,$ 39673162,64.0,507.0,165.0,7.5,294124,7.6,8.0,25362,40100,94958,84574,31167,9868,3656,1709,956,1774,7.5,169.0,7.5,54973.0,7.5,133210.0,7.5,34993.0,7.5,207634.0,7.5,143.0,7.6,48214.0,7.5,119471.0,7.5,30649.0,7.5,22998.0,8.0,12.0,7.5,5971.0,7.4,12197.0,7.5,3780.0,7.5,756.0,7.7,52458.0,7.5,143773.0
33,929,tt0119468,Kiss the Girls,Kiss the Girls,1997,1998-03-06,"Crime, Drama, Mystery",115,USA,"English, Mandarin",Gary Fleder,"James Patterson, David Klass",Paramount Pictures,"Morgan Freeman, Ashley Judd, Cary Elwes, Alex McArthur, Tony Goldwyn, Jay O. Sanders, Bill Nunn, Brian Cox, Richard T. Jones, Roma Maffia, Jeremy Piven, Gina Ravera, William Converse-Roberts, Helen Martin, Tatyana Ali",Police hunting for a serial kidnapper are helped when a victim manages to escape for the first time.,6.6,60193,$ 27000000,$ 60527873,$ 60527873,46.0,149.0,86.0,6.6,60193,6.7,7.0,2397,2411,9115,20501,16249,5831,2011,843,380,455,6.3,10.0,6.7,5561.0,6.5,28773.0,6.7,11898.0,6.5,37896.0,6.4,7.0,6.6,3882.0,6.5,22954.0,6.6,9770.0,6.9,9580.0,6.0,1.0,6.9,1619.0,6.8,5531.0,7.0,1988.0,6.3,553.0,6.6,13896.0,6.5,27892.0
34,931,tt0119488,L.A. Confidential,L.A. Confidential,1997,1997-10-31,"Crime, Drama, Mystery",138,USA,English,Curtis Hanson,"James Ellroy, Brian Helgeland",Regency Enterprises,"Kevin Spacey, Russell Crowe, Guy Pearce, James Cromwell, Kim Basinger, Danny DeVito, David Strathairn, Ron Rifkin, Matt McCoy, Paul Guilfoyle, Paolo Seganti, Elisabeth Granli, Sandra Taylor, Steve Rankin, Graham Beckel","As corruption grows in 1950s Los Angeles, three policemen -- one strait-laced, one brutal, and one sleazy -- investigate a series of murders with their own brand of justice.",8.2,503028,$ 35000000,$ 64616940,$ 126216940,90.0,679.0,131.0,8.2,503028,8.2,8.0,83871,137538,160962,77351,23842,8847,3853,2061,1385,3318,8.5,157.0,8.3,93439.0,8.2,213776.0,8.2,70256.0,8.3,343146.0,8.6,129.0,8.4,82543.0,8.2,187191.0,8.2,58581.0,8.0,46844.0,8.1,19.0,8.0,10004.0,7.9,24317.0,8.1,10589.0,8.2,830.0,8.4,97385.0,8.2,232361.0
35,932,tt0119528,Liar Liar,Liar Liar,1997,1997-05-02,"Comedy, Fantasy",86,USA,English,Tom Shadyac,"Paul Guay, Stephen Mazur",Universal Pictures,"Jim Carrey, Maura Tierney, Justin Cooper, Cary Elwes, Anne Haney, Jennifer Tilly, Amanda Donohoe, Jason Bernard, Swoosie Kurtz, Mitchell Ryan, Christopher Mayer, Eric Pierpoint, Randall 'Tex' Cobb, Cheri Oteri, SW Fisher",A fast-track lawyer can't lie for 24 hours due to his son's birthday wish after he disappoints his son for the last time.,6.9,265350,$ 45000000,$ 181410615,$ 302710615,70.0,273.0,77.0,6.9,265350,7.0,7.0,17927,17773,49740,90466,55409,20330,7216,3173,1713,1603,7.2,183.0,7.0,65078.0,6.8,117218.0,6.7,22175.0,6.9,174589.0,7.2,145.0,7.0,50500.0,6.8,97618.0,6.6,18632.0,6.8,37274.0,7.6,24.0,6.9,13820.0,6.7,18387.0,6.7,3254.0,6.7,747.0,6.9,49797.0,6.8,125389.0
36,935,tt0119567,The Lost World: Jurassic Park,The Lost World: Jurassic Park,1997,1997-07-18,"Action, Adventure, Sci-Fi",129,USA,"English, Spanish",Steven Spielberg,"Michael Crichton, David Koepp",Universal Pictures,"Jeff Goldblum, Julianne Moore, Pete Postlethwaite, Arliss Howard, Richard Attenborough, Vince Vaughn, Vanessa Chester, Peter Stormare, Harvey Jason, Richard Schiff, Thomas F. Duffy, Joseph Mazzello, Ariana Richards, Thomas Rosales Jr., Camilla Belle","A research team is sent to the Jurassic Park Site B island to study the dinosaurs there, while an InGen team approaches with another agenda.",6.6,353891,$ 73000000,$ 229086679,$ 618638999,59.0,624.0,203.0,6.6,353891,6.6,7.0,19754,17372,51491,103987,90566,39536,15901,7260,3963,4061,6.7,387.0,6.7,76191.0,6.5,148271.0,6.5,33971.0,6.6,234563.0,6.6,312.0,6.7,63192.0,6.5,128547.0,6.5,29105.0,6.7,36334.0,6.9,43.0,6.8,11793.0,6.6,17888.0,6.7,4341.0,6.4,830.0,6.5,64992.0,6.5,153138.0
37,936,tt0119643,Meet Joe Black,Meet Joe Black,1998,1999-01-15,"Drama, Fantasy, Romance",178,USA,"English, Dutch",Martin Brest,"Ron Osborn, Jeff Reno",Universal Pictures,"Brad Pitt, Anthony Hopkins, Claire Forlani, Jake Weber, Marcia Gay Harden, Jeffrey Tambor, David S. Howard, Lois Kelly-Miller, Jahnni St. John, Richard Clarke, Marylouise Burke, Diane Kagan, June Squibb, Gene Canfield, Suzanne Hevner","Death, who takes the form of a young man, asks a media mogul to act as a guide to teach him about life on Earth, and in the process, he falls in love with his guide's daughter.",7.2,199850,$ 90000000,$ 44619100,$ 142940100,43.0,770.0,98.0,7.2,199850,7.3,7.0,23957,23815,46532,53887,27495,12061,5359,2913,1720,2111,7.6,33.0,7.4,34838.0,7.1,99181.0,7.0,23885.0,7.1,117633.0,7.1,15.0,7.3,21012.0,7.1,73479.0,7.0,18541.0,7.3,44772.0,8.0,11.0,7.5,13321.0,7.2,24508.0,7.2,4983.0,6.6,603.0,7.0,30494.0,7.2,105275.0
38,937,tt0119654,Men in Black,Men in Black,1997,1997-08-01,"Action, Adventure, Comedy",98,USA,"English, Spanish",Barry Sonnenfeld,"Lowell Cunningham, Ed Solomon",Columbia Pictures,"Tommy Lee Jones, Will Smith, Linda Fiorentino, Vincent D'Onofrio, Rip Torn, Tony Shalhoub, Siobhan Fallon Hogan, Mike Nussbaum, Jon Gries, Sergio Calderón, Carel Struycken, Fredric Lehne, Richard Hamilton, Kent Faulcon, John Alexander",A police officer joins a secret organization that polices and monitors extraterrestrial interactions on Earth.,7.3,487937,$ 90000000,$ 250690539,$ 589390539,71.0,327.0,164.0,7.3,487937,7.3,7.0,33507,45476,135685,168651,65372,21700,8046,3997,2283,3220,7.5,411.0,7.4,112864.0,7.2,198246.0,7.4,51106.0,7.3,318949.0,7.5,335.0,7.4,92586.0,7.2,166978.0,7.3,42596.0,7.3,58440.0,7.4,40.0,7.3,18721.0,7.2,28934.0,7.6,7698.0,7.2,885.0,7.4,89983.0,7.2,216113.0
39,938,tt0119675,Mimic,Mimic,1997,1998-06-26,"Horror, Sci-Fi",105,USA,"English, Italian",Guillermo del Toro,"Donald A. Wollheim, Matthew Robbins",Dimension Films,"Mira Sorvino, Jeremy Northam, Alexander Goodwin, Giancarlo Giannini, Charles S. Dutton, Josh Brolin, Alix Koromzay, F. Murray Abraham, James Costa, Javon Barnwell, Norman Reedus, Pak-Kwong Ho, Glenn Bang, Margaret Ma, Warna Fisher","Three years ago, entomologist Dr. Susan Tyler genetically created an insect to kill cockroaches carrying a virulent disease. Now, the insects are out to destroy their only predator, mankind.",5.9,43624,$ 30000000,$ 25480490,$ 25480490,55.0,172.0,137.0,5.9,43624,5.9,6.0,1446,1040,3610,9270,13044,8293,3563,1684,860,814,5.8,5.0,6.0,3496.0,5.9,21983.0,6.1,8745.0,5.9,30912.0,4.0,3.0,6.0,2953.0,5.9,19432.0,6.1,7634.0,5.9,3944.0,5.0,1.0,5.9,498.0,5.7,2292.0,6.2,1007.0,5.9,549.0,6.0,10468.0,5.9,20588.0
40,940,tt0119707,Mortal Kombat: Annihilation,Mortal Kombat: Annihilation,1997,1997-11-21,"Action, Adventure, Fantasy",95,USA,English,John R. Leonetti,"Ed Boon, Lawrence Kasanoff",New Line Cinema,"Robin Shou, Talisa Soto, James Remar, Sandra Hess, Lynn 'Red' Williams, Brian Thompson, Reiner Schöne, Musetta Vander, Irina Pantaeva, Deron McBee, Marjean Holden, Litefoot, Chris Conrad, John Medlen, J.J. Perry",A group of martial arts warriors have only six days to save the Earth from an extra-dimensional invasion.,3.7,43803,$ 30000000,$ 35927406,$ 51376861,11.0,279.0,67.0,3.7,43803,4.0,4.0,2551,554,1169,2335,3796,5496,6836,6842,6419,7805,5.2,14.0,3.9,6786.0,3.6,24388.0,3.6,3083.0,3.7,32788.0,5.1,12.0,3.9,6283.0,3.6,22746.0,3.6,2638.0,4.3,2360.0,10.0,1.0,4.7,428.0,4.2,1439.0,4.1,410.0,3.7,385.0,3.6,11213.0,3.7,19432.0
41,941,tt0119715,Mousehunt,Mousehunt,1997,1998-04-03,Comedy,98,USA,English,Gore Verbinski,Adam Rifkin,DreamWorks,"Nathan Lane, Lee Evans, Vicki Lewis, Maury Chaykin, Eric Christmas, Michael Jeter, Debra Christofferson, Camilla Søeberg, Ian Abercrombie, Annabelle Gurwitch, Eric Poppick, Ernie Sabella, William Hickey, Christopher Walken, Cliff Emmich",Two stumblebum inheritors are determined to rid their antique house of a mouse who is equally determined to stay where he is.,6.4,48485,$ 38000000,$ 61917389,$ 122417389,54.0,100.0,72.0,6.4,48485,6.6,7.0,3774,2494,6828,12227,11855,5903,2699,1314,690,701,5.8,14.0,6.6,12627.0,6.3,20556.0,6.5,5525.0,6.4,32777.0,5.7,12.0,6.6,9723.0,6.3,17416.0,6.4,4642.0,6.4,6829.0,7.5,2.0,6.6,2790.0,6.2,2953.0,6.6,828.0,6.1,459.0,6.3,10499.0,6.4,23845.0
42,942,tt0119738,My Best Friend's Wedding,My Best Friend's Wedding,1997,1997-09-19,"Comedy, Drama, Romance",105,USA,"English, French, Italian",P.J. Hogan,Ronald Bass,TriStar Pictures,"Julia Roberts, Dermot Mulroney, Cameron Diaz, Rupert Everett, Philip Bosco, M. Emmet Walsh, Rachel Griffiths, Carrie Preston, Susan Sullivan, Christopher Masterson, Raci Alexander, Jennifer Garrett, Kelleia Sheerin, Bree Turner, Cassie Creasy","When a woman's long-time friend reveals he's engaged, she realizes she loves him herself and sets out to get him, with only days before the wedding.",6.3,120289,$ 38000000,$ 127120029,$ 299288605,50.0,188.0,91.0,6.3,120289,6.5,7.0,7606,6651,16309,30111,31208,15739,6353,2891,1600,1821,6.8,29.0,6.4,19947.0,6.2,53915.0,6.3,16986.0,6.1,49181.0,6.7,7.0,6.2,5974.0,6.0,29594.0,6.3,11865.0,6.5,44388.0,6.9,19.0,6.5,13633.0,6.5,23636.0,6.6,4861.0,5.9,567.0,6.4,23345.0,6.2,55505.0
43,944,tt0119822,As Good as It Gets,As Good as It Gets,1997,1998-03-13,"Comedy, Drama, Romance",139,USA,English,James L. Brooks,"Mark Andrus, Mark Andrus",TriStar Pictures,"Jack Nicholson, Helen Hunt, Greg Kinnear, Cuba Gooding Jr., Skeet Ulrich, Shirley Knight, Yeardley Smith, Lupe Ontiveros, Jill the Dog, Timer the Dog, Billy the Dog, Bibi Osterwald, Ross Bleckner, Bernadette Balagtas, Jaffe Cohen","A single mother and waitress, a misanthropic author, and a gay artist form an unlikely friendship after the artist is assaulted in a robbery.",7.7,259431,$ 50000000,$ 148478011,$ 314178011,67.0,515.0,140.0,7.7,259431,7.8,8.0,31379,44958,86028,59814,21849,7930,3055,1625,1108,1685,8.0,69.0,7.7,38419.0,7.7,120429.0,7.8,41324.0,7.7,159132.0,8.1,47.0,7.7,27639.0,7.7,93173.0,7.8,32826.0,7.7,45791.0,7.7,16.0,7.6,10297.0,7.7,25816.0,7.8,7899.0,7.5,730.0,7.6,53054.0,7.7,124633.0
44,945,tt0119925,The Postman,The Postman,1997,1997-12-25,"Action, Adventure, Drama",177,USA,English,Kevin Costner,"David Brin, Eric Roth",Tig Productions,"Kevin Costner, Will Patton, Larenz Tate, Olivia Williams, James Russo, Daniel von Bargen, Tom Petty, Scott Bairstow, Giovanni Ribisi, Roberta Maxwell, Joe Santos, Ron McLarty, Peggy Lipton, Brian Anthony Wilson, Todd Allen",A nameless drifter dons a postman's uniform and bag of mail as he begins a quest to inspire hope to the survivors living in post-apocalyptic America.,6.1,65475,$ 80000000,$ 17626234,$ 17626234,29.0,401.0,81.0,6.1,65475,6.2,6.0,4665,3766,8429,13701,13437,8802,4853,3145,2000,2677,7.5,6.0,6.4,4827.0,6.0,32827.0,6.0,13571.0,6.0,47298.0,7.1,5.0,6.4,4179.0,6.0,29653.0,6.0,11936.0,6.2,5092.0,9.0,1.0,6.5,603.0,6.0,2829.0,6.4,1467.0,5.8,528.0,6.1,14566.0,6.0,31199.0
45,947,tt0120053,The Saint,The Saint,1997,1997-04-18,"Action, Adventure, Romance",116,USA,"English, Russian",Phillip Noyce,"Leslie Charteris, Jonathan Hensleigh",Paramount Pictures,"Val Kilmer, Elisabeth Shue, Rade Serbedzija, Valeriy Nikolaev, Henry Goodman, Alun Armstrong, Michael Byrne, Evgeniy Lazarev, Irina Apeksimova, Lev Prygunov, Charlotte Cornwell, Emily Mortimer, Lucija Serbedzija, Velibor Topic, Tommy Flanagan","Simon Templar (The Saint), is a thief for hire, whose latest job to steal the secret process for cold fusion puts him at odds with a traitor bent on toppling the Russian government, as well as the woman who holds its secret.",6.2,59193,$ 68000000,$ 61363304,$ 118063304,50.0,185.0,57.0,6.2,59193,6.4,6.0,3948,3042,7588,13979,14679,8045,3807,1879,1079,1147,6.1,5.0,6.4,3119.0,6.2,30260.0,6.1,11538.0,6.2,39214.0,2.5,2.0,6.3,2407.0,6.2,25857.0,6.0,9761.0,6.6,6588.0,7.5,2.0,6.7,662.0,6.6,4075.0,6.5,1622.0,5.6,521.0,6.4,14610.0,6.1,26713.0
46,948,tt0120082,Scream 2,Scream 2,1997,1998-05-01,"Horror, Mystery",120,USA,English,Wes Craven,"Kevin Williamson, Kevin Williamson",Dimension Films,"Jada Pinkett Smith, Omar Epps, Paulette Patterson, Rasila Schroeder, Heather Graham, Roger Jackson, Peter Deming, Molly Gross, Rebecca McFarland, Neve Campbell, Elise Neal, Liev Schreiber, Kevin Williamson, Sandy Heddings, Dave Allen Clark","Two years after the first series of murders, as Sydney acclimates to college life, someone donning the Ghostface costume begins a new string of killings.",6.2,148054,$ 24000000,$ 101363301,$ 172363301,63.0,506.0,205.0,6.2,148054,6.3,6.0,9997,6538,16016,32048,41726,22362,9580,4327,2490,2970,6.6,96.0,6.4,28048.0,6.0,70966.0,6.1,13721.0,6.1,94793.0,6.5,76.0,6.4,21285.0,6.0,58260.0,6.1,11671.0,6.2,21193.0,7.1,12.0,6.4,6399.0,6.0,11941.0,6.4,1885.0,6.3,724.0,6.4,32927.0,6.0,67410.0
47,949,tt0120094,Selena,Selena,1997,1997-03-21,"Biography, Drama, Music",127,USA,"English, Spanish",Gregory Nava,Gregory Nava,Q Productions,"Jennifer Lopez, Jackie Guerra, Constance Marie, Alex Meneses, Jon Seda, Edward James Olmos, Jacob Vargas, Pete Astudillo, Rueben Gonzáles, Ricky Vela, Don Shelton, Richard Emanuelle, Panchito Gómez, Richard Coca, George Perez","The true story of Selena Quintanilla-Perez, a Texas-born Tejano singer who rose from cult status to performing at the Astrodome, as well as having chart topping albums on the Latin music charts.",6.7,22880,$ 20000000,$ 35281794,$ 35281794,67.0,157.0,38.0,6.7,22880,7.1,7.0,4204,1682,3314,5187,4297,2159,890,397,292,458,6.1,7.0,7.0,3993.0,6.5,10041.0,6.7,3263.0,6.4,9720.0,5.8,5.0,6.7,1653.0,6.3,5434.0,6.5,2246.0,7.1,8228.0,7.5,2.0,7.3,2295.0,7.0,4513.0,7.1,981.0,5.9,267.0,6.8,9208.0,6.4,6071.0
48,952,tt0120169,Soul Food,Soul Food,1997,1997-09-26,"Comedy, Drama",115,USA,English,George Tillman Jr.,George Tillman Jr.,Fox 2000 Pictures,"Vanessa Williams, Vivica A. Fox, Nia Long, Michael Beach, Mekhi Phifer, Brandon Hammond, Jeffrey D. Sams, Gina Ravera, Irma P. Hall, Carl Wright, Mel Jackson, Morgan Méchelle Smith, John M. Watson Sr., M.T. Alexander, Lawrence Petty","One person can keep a family together and, when that one person is gone, a family can be torn apart.",7.0,6457,$ 7500000,$ 43700855,$ 43700855,68.0,32.0,33.0,7.0,6457,7.3,7.0,1190,535,1238,1538,984,466,189,107,70,140,7.0,4.0,7.4,562.0,6.9,2681.0,6.9,1375.0,6.7,2908.0,5.0,2.0,7.3,257.0,6.6,1633.0,6.6,898.0,7.5,1909.0,9.0,2.0,7.5,294.0,7.4,1020.0,7.5,463.0,6.1,155.0,7.1,3060.0,6.5,1065.0
49,953,tt0120177,Spawn,Spawn,1997,1997-09-19,"Action, Drama, Horror",96,USA,English,Mark A.Z. Dippé,"Todd McFarlane, Alan B. McElroy",McFarlane Films,"Michael Jai White, John Leguizamo, Martin Sheen, Theresa Randle, Nicol Williamson, D.B. Sweeney, Melinda Clarke, Miko Hughes, Sydni Beaudoin, Michael Papajohn, Frank Welker, Robia Scott, John Cothran, Caroline Gibson, Marc Robinson","An elite mercenary is killed, but comes back from Hell as a reluctant soldier of the Devil.",5.3,61127,$ 40000000,$ 54870175,$ 87840042,34.0,225.0,86.0,5.3,61127,5.4,5.0,3840,1515,3884,8413,12332,12055,7725,4865,3114,3384,5.0,21.0,5.3,7703.0,5.3,33401.0,5.2,7450.0,5.3,46373.0,4.6,17.0,5.3,7151.0,5.3,31067.0,5.2,6693.0,5.3,3291.0,4.0,2.0,5.2,484.0,5.2,2014.0,5.5,662.0,4.7,479.0,5.3,14995.0,5.2,28162.0
50,954,tt0120179,Speed 2: Cruise Control,Speed 2: Cruise Control,1997,1997-08-15,"Action, Adventure, Crime",121,USA,"English, American Sign Language, Portuguese",Jan de Bont,"Graham Yost, Jan de Bont",Blue Tulip Productions,"Sandra Bullock, Jason Patric, Willem Dafoe, Temuera Morrison, Brian McCardie, Christine Firkins, Mike Hagerty, Colleen Camp, Lois Chiles, Francis Guinan, Tamia, Jeremy Hotz, Enrique Murciano, Jessica Diz, Connie Ray",A computer hacker breaks into the computer system of the Seabourn Legend cruise liner and sets it speeding on a collision course into a gigantic oil tanker.,3.9,70933,$ 160000000,$ 48608066,$ 164508066,23.0,268.0,84.0,3.9,70933,3.9,4.0,1637,620,1494,3317,6712,11294,14195,12736,9693,9235,3.1,16.0,4.2,8347.0,3.8,35552.0,3.8,10047.0,3.8,47294.0,3.3,13.0,4.1,6788.0,3.7,30392.0,3.8,8581.0,4.3,7953.0,5.0,2.0,4.7,1471.0,4.1,4791.0,4.2,1344.0,3.8,586.0,3.6,12782.0,3.9,36327.0
